student_id,question_id,topic,difficulty,question_type,student_answer,correct_answer,is_correct,score,time_spent,result,transaction
S53,Q29,Clustering,Hard,MCQ,Initial centroids,Initial centroids,1,1,25,Correct,"['Student_S53', 'Topic_Clustering', 'Difficulty_Hard', 'Correct']"
S71,Q18,Evaluation Metrics,Easy,MCQ,Accuracy,Accuracy,1,1,21,Correct,"['Student_S71', 'Topic_Evaluation Metrics', 'Difficulty_Easy', 'Correct']"
S19,Q4,Data Preprocessing,Easy,MCQ,True,True,1,1,12,Correct,"['Student_S19', 'Topic_Data Preprocessing', 'Difficulty_Easy', 'Correct']"
S86,Q37,Apriori,Medium,MCQ,Candidate generation,Candidate generation,1,1,13,Correct,"['Student_S86', 'Topic_Apriori', 'Difficulty_Medium', 'Correct']"
S14,Q27,Association Rules,Easy,True/False,Support and Confidence,Support and Confidence,1,1,49,Correct,"['Student_S14', 'Topic_Association Rules', 'Difficulty_Easy', 'Correct']"
S85,Q45,Evaluation Metrics,Easy,True/False,Accuracy,Accuracy,1,1,57,Correct,"['Student_S85', 'Topic_Evaluation Metrics', 'Difficulty_Easy', 'Correct']"
S75,Q24,Classification,Easy,True/False,True,Decision Tree,0,0,33,Wrong,"['Student_S75', 'Topic_Classification', 'Difficulty_Easy', 'Wrong']"
S49,Q53,Clustering,Medium,MCQ,Candidate generation,Initial centroids,0,0,40,Wrong,"['Student_S49', 'Topic_Clustering', 'Difficulty_Medium', 'Wrong']"
S18,Q8,Apriori,Medium,True/False,Candidate generation,Candidate generation,1,1,43,Correct,"['Student_S18', 'Topic_Apriori', 'Difficulty_Medium', 'Correct']"
S27,Q45,FP-Growth,Hard,MCQ,Initial centroids,Uses FP-tree,0,0,46,Wrong,"['Student_S27', 'Topic_FP-Growth', 'Difficulty_Hard', 'Wrong']"
S94,Q41,Evaluation Metrics,Easy,True/False,Candidate generation,Accuracy,0,0,37,Wrong,"['Student_S94', 'Topic_Evaluation Metrics', 'Difficulty_Easy', 'Wrong']"
S78,Q55,Data Preprocessing,Medium,True/False,Support and Confidence,True,0,0,49,Wrong,"['Student_S78', 'Topic_Data Preprocessing', 'Difficulty_Medium', 'Wrong']"
S73,Q32,Evaluation Metrics,Hard,True/False,Detect anomalies,Accuracy,0,0,21,Wrong,"['Student_S73', 'Topic_Evaluation Metrics', 'Difficulty_Hard', 'Wrong']"
S79,Q15,Apriori,Easy,MCQ,Initial centroids,Candidate generation,0,0,11,Wrong,"['Student_S79', 'Topic_Apriori', 'Difficulty_Easy', 'Wrong']"
S60,Q41,Clustering,Hard,MCQ,Initial centroids,Initial centroids,1,1,49,Correct,"['Student_S60', 'Topic_Clustering', 'Difficulty_Hard', 'Correct']"
S54,Q27,Classification,Medium,True/False,Decision Tree,Decision Tree,1,1,45,Correct,"['Student_S54', 'Topic_Classification', 'Difficulty_Medium', 'Correct']"
S82,Q14,Classification,Hard,MCQ,Decision Tree,Decision Tree,1,1,54,Correct,"['Student_S82', 'Topic_Classification', 'Difficulty_Hard', 'Correct']"
S37,Q17,Clustering,Medium,True/False,Initial centroids,Initial centroids,1,1,42,Correct,"['Student_S37', 'Topic_Clustering', 'Difficulty_Medium', 'Correct']"
S71,Q21,Classification,Easy,True/False,True,Decision Tree,0,0,35,Wrong,"['Student_S71', 'Topic_Classification', 'Difficulty_Easy', 'Wrong']"
S93,Q37,Classification,Easy,MCQ,Decision Tree,Decision Tree,1,1,31,Correct,"['Student_S93', 'Topic_Classification', 'Difficulty_Easy', 'Correct']"
S44,Q60,Outlier Detection,Medium,MCQ,Detect anomalies,Detect anomalies,1,1,51,Correct,"['Student_S44', 'Topic_Outlier Detection', 'Difficulty_Medium', 'Correct']"
S18,Q31,Association Rules,Hard,True/False,Accuracy,Support and Confidence,0,0,31,Wrong,"['Student_S18', 'Topic_Association Rules', 'Difficulty_Hard', 'Wrong']"
S60,Q51,Feature Selection,Hard,MCQ,Reduce dimensionality,Reduce dimensionality,1,1,43,Correct,"['Student_S60', 'Topic_Feature Selection', 'Difficulty_Hard', 'Correct']"
S39,Q37,Data Preprocessing,Hard,MCQ,True,True,1,1,23,Correct,"['Student_S39', 'Topic_Data Preprocessing', 'Difficulty_Hard', 'Correct']"
S74,Q44,Data Preprocessing,Medium,MCQ,True,True,1,1,19,Correct,"['Student_S74', 'Topic_Data Preprocessing', 'Difficulty_Medium', 'Correct']"
S36,Q54,Classification,Medium,True/False,Decision Tree,Decision Tree,1,1,50,Correct,"['Student_S36', 'Topic_Classification', 'Difficulty_Medium', 'Correct']"
S69,Q54,Association Rules,Hard,True/False,Support and Confidence,Support and Confidence,1,1,21,Correct,"['Student_S69', 'Topic_Association Rules', 'Difficulty_Hard', 'Correct']"
S77,Q8,Apriori,Hard,True/False,Decision Tree,Candidate generation,0,0,27,Wrong,"['Student_S77', 'Topic_Apriori', 'Difficulty_Hard', 'Wrong']"
S53,Q6,Outlier Detection,Easy,True/False,Detect anomalies,Detect anomalies,1,1,38,Correct,"['Student_S53', 'Topic_Outlier Detection', 'Difficulty_Easy', 'Correct']"
S39,Q14,Evaluation Metrics,Medium,MCQ,Initial centroids,Accuracy,0,0,33,Wrong,"['Student_S39', 'Topic_Evaluation Metrics', 'Difficulty_Medium', 'Wrong']"
S5,Q50,FP-Growth,Easy,True/False,Uses FP-tree,Uses FP-tree,1,1,42,Correct,"['Student_S5', 'Topic_FP-Growth', 'Difficulty_Easy', 'Correct']"
S4,Q52,Outlier Detection,Hard,MCQ,Detect anomalies,Detect anomalies,1,1,22,Correct,"['Student_S4', 'Topic_Outlier Detection', 'Difficulty_Hard', 'Correct']"
S44,Q60,Outlier Detection,Hard,True/False,Detect anomalies,Detect anomalies,1,1,59,Correct,"['Student_S44', 'Topic_Outlier Detection', 'Difficulty_Hard', 'Correct']"
S42,Q10,Clustering,Hard,MCQ,Initial centroids,Initial centroids,1,1,23,Correct,"['Student_S42', 'Topic_Clustering', 'Difficulty_Hard', 'Correct']"
S93,Q3,Outlier Detection,Medium,MCQ,Decision Tree,Detect anomalies,0,0,29,Wrong,"['Student_S93', 'Topic_Outlier Detection', 'Difficulty_Medium', 'Wrong']"
S6,Q44,Clustering,Medium,True/False,Decision Tree,Initial centroids,0,0,16,Wrong,"['Student_S6', 'Topic_Clustering', 'Difficulty_Medium', 'Wrong']"
S67,Q50,Apriori,Easy,True/False,Uses FP-tree,Candidate generation,0,0,30,Wrong,"['Student_S67', 'Topic_Apriori', 'Difficulty_Easy', 'Wrong']"
S26,Q13,Apriori,Medium,True/False,Detect anomalies,Candidate generation,0,0,52,Wrong,"['Student_S26', 'Topic_Apriori', 'Difficulty_Medium', 'Wrong']"
S16,Q18,Association Rules,Easy,True/False,Support and Confidence,Support and Confidence,1,1,17,Correct,"['Student_S16', 'Topic_Association Rules', 'Difficulty_Easy', 'Correct']"
S2,Q40,Evaluation Metrics,Hard,MCQ,Accuracy,Accuracy,1,1,23,Correct,"['Student_S2', 'Topic_Evaluation Metrics', 'Difficulty_Hard', 'Correct']"
S70,Q23,Evaluation Metrics,Medium,True/False,Support and Confidence,Accuracy,0,0,55,Wrong,"['Student_S70', 'Topic_Evaluation Metrics', 'Difficulty_Medium', 'Wrong']"
S37,Q37,FP-Growth,Easy,MCQ,Uses FP-tree,Uses FP-tree,1,1,29,Correct,"['Student_S37', 'Topic_FP-Growth', 'Difficulty_Easy', 'Correct']"
S79,Q58,Data Preprocessing,Hard,True/False,True,True,1,1,13,Correct,"['Student_S79', 'Topic_Data Preprocessing', 'Difficulty_Hard', 'Correct']"
S17,Q2,Outlier Detection,Hard,MCQ,Detect anomalies,Detect anomalies,1,1,16,Correct,"['Student_S17', 'Topic_Outlier Detection', 'Difficulty_Hard', 'Correct']"
S50,Q4,Clustering,Medium,True/False,Initial centroids,Initial centroids,1,1,21,Correct,"['Student_S50', 'Topic_Clustering', 'Difficulty_Medium', 'Correct']"
S91,Q39,Outlier Detection,Hard,True/False,Candidate generation,Detect anomalies,0,0,31,Wrong,"['Student_S91', 'Topic_Outlier Detection', 'Difficulty_Hard', 'Wrong']"
S26,Q46,Evaluation Metrics,Easy,True/False,Accuracy,Accuracy,1,1,46,Correct,"['Student_S26', 'Topic_Evaluation Metrics', 'Difficulty_Easy', 'Correct']"
S17,Q6,Outlier Detection,Easy,True/False,Detect anomalies,Detect anomalies,1,1,29,Correct,"['Student_S17', 'Topic_Outlier Detection', 'Difficulty_Easy', 'Correct']"
S88,Q42,Outlier Detection,Medium,MCQ,Detect anomalies,Detect anomalies,1,1,24,Correct,"['Student_S88', 'Topic_Outlier Detection', 'Difficulty_Medium', 'Correct']"
S19,Q56,Apriori,Medium,True/False,Support and Confidence,Candidate generation,0,0,54,Wrong,"['Student_S19', 'Topic_Apriori', 'Difficulty_Medium', 'Wrong']"
S86,Q22,Data Preprocessing,Medium,True/False,True,True,1,1,11,Correct,"['Student_S86', 'Topic_Data Preprocessing', 'Difficulty_Medium', 'Correct']"
S9,Q31,Clustering,Medium,True/False,Detect anomalies,Initial centroids,0,0,20,Wrong,"['Student_S9', 'Topic_Clustering', 'Difficulty_Medium', 'Wrong']"
S37,Q50,Data Preprocessing,Hard,MCQ,Accuracy,True,0,0,16,Wrong,"['Student_S37', 'Topic_Data Preprocessing', 'Difficulty_Hard', 'Wrong']"
S52,Q53,Clustering,Medium,MCQ,Initial centroids,Initial centroids,1,1,60,Correct,"['Student_S52', 'Topic_Clustering', 'Difficulty_Medium', 'Correct']"
S39,Q35,Outlier Detection,Medium,True/False,Detect anomalies,Detect anomalies,1,1,25,Correct,"['Student_S39', 'Topic_Outlier Detection', 'Difficulty_Medium', 'Correct']"
S80,Q16,Evaluation Metrics,Easy,True/False,Accuracy,Accuracy,1,1,34,Correct,"['Student_S80', 'Topic_Evaluation Metrics', 'Difficulty_Easy', 'Correct']"
S9,Q22,FP-Growth,Hard,True/False,Reduce dimensionality,Uses FP-tree,0,0,46,Wrong,"['Student_S9', 'Topic_FP-Growth', 'Difficulty_Hard', 'Wrong']"
S44,Q35,FP-Growth,Easy,MCQ,Uses FP-tree,Uses FP-tree,1,1,57,Correct,"['Student_S44', 'Topic_FP-Growth', 'Difficulty_Easy', 'Correct']"
S92,Q37,Outlier Detection,Easy,True/False,True,Detect anomalies,0,0,45,Wrong,"['Student_S92', 'Topic_Outlier Detection', 'Difficulty_Easy', 'Wrong']"
S13,Q53,Outlier Detection,Easy,True/False,Reduce dimensionality,Detect anomalies,0,0,14,Wrong,"['Student_S13', 'Topic_Outlier Detection', 'Difficulty_Easy', 'Wrong']"
S77,Q7,Feature Selection,Medium,True/False,Reduce dimensionality,Reduce dimensionality,1,1,51,Correct,"['Student_S77', 'Topic_Feature Selection', 'Difficulty_Medium', 'Correct']"
S85,Q4,Clustering,Easy,MCQ,Initial centroids,Initial centroids,1,1,47,Correct,"['Student_S85', 'Topic_Clustering', 'Difficulty_Easy', 'Correct']"
S97,Q41,Classification,Easy,MCQ,Decision Tree,Decision Tree,1,1,38,Correct,"['Student_S97', 'Topic_Classification', 'Difficulty_Easy', 'Correct']"
S69,Q19,Feature Selection,Hard,True/False,Reduce dimensionality,Reduce dimensionality,1,1,22,Correct,"['Student_S69', 'Topic_Feature Selection', 'Difficulty_Hard', 'Correct']"
S27,Q44,Data Preprocessing,Medium,True/False,True,True,1,1,37,Correct,"['Student_S27', 'Topic_Data Preprocessing', 'Difficulty_Medium', 'Correct']"
S92,Q59,Data Preprocessing,Easy,MCQ,True,True,1,1,49,Correct,"['Student_S92', 'Topic_Data Preprocessing', 'Difficulty_Easy', 'Correct']"
S66,Q26,Association Rules,Medium,MCQ,True,Support and Confidence,0,0,45,Wrong,"['Student_S66', 'Topic_Association Rules', 'Difficulty_Medium', 'Wrong']"
S7,Q1,Evaluation Metrics,Medium,MCQ,Accuracy,Accuracy,1,1,28,Correct,"['Student_S7', 'Topic_Evaluation Metrics', 'Difficulty_Medium', 'Correct']"
S4,Q16,Feature Selection,Hard,True/False,Reduce dimensionality,Reduce dimensionality,1,1,50,Correct,"['Student_S4', 'Topic_Feature Selection', 'Difficulty_Hard', 'Correct']"
S41,Q46,Feature Selection,Medium,True/False,Reduce dimensionality,Reduce dimensionality,0,0,44,Wrong,"['Student_S41', 'Topic_Feature Selection', 'Difficulty_Medium', 'Wrong']"
S28,Q43,Association Rules,Medium,MCQ,Support and Confidence,Support and Confidence,1,1,22,Correct,"['Student_S28', 'Topic_Association Rules', 'Difficulty_Medium', 'Correct']"
S72,Q25,Data Preprocessing,Medium,MCQ,True,True,1,1,28,Correct,"['Student_S72', 'Topic_Data Preprocessing', 'Difficulty_Medium', 'Correct']"
S86,Q9,Association Rules,Easy,MCQ,Decision Tree,Support and Confidence,0,0,19,Wrong,"['Student_S86', 'Topic_Association Rules', 'Difficulty_Easy', 'Wrong']"
S93,Q57,Outlier Detection,Hard,True/False,Support and Confidence,Detect anomalies,0,0,15,Wrong,"['Student_S93', 'Topic_Outlier Detection', 'Difficulty_Hard', 'Wrong']"
S18,Q42,Feature Selection,Medium,True/False,Reduce dimensionality,Reduce dimensionality,1,1,49,Correct,"['Student_S18', 'Topic_Feature Selection', 'Difficulty_Medium', 'Correct']"
S24,Q30,Evaluation Metrics,Medium,True/False,Reduce dimensionality,Accuracy,0,0,32,Wrong,"['Student_S24', 'Topic_Evaluation Metrics', 'Difficulty_Medium', 'Wrong']"
S29,Q12,Feature Selection,Hard,MCQ,Reduce dimensionality,Reduce dimensionality,1,1,46,Correct,"['Student_S29', 'Topic_Feature Selection', 'Difficulty_Hard', 'Correct']"
S64,Q55,FP-Growth,Hard,True/False,Uses FP-tree,Uses FP-tree,1,1,36,Correct,"['Student_S64', 'Topic_FP-Growth', 'Difficulty_Hard', 'Correct']"
S70,Q37,Data Preprocessing,Easy,MCQ,True,True,1,1,46,Correct,"['Student_S70', 'Topic_Data Preprocessing', 'Difficulty_Easy', 'Correct']"
S62,Q46,Data Preprocessing,Easy,True/False,True,True,1,1,54,Correct,"['Student_S62', 'Topic_Data Preprocessing', 'Difficulty_Easy', 'Correct']"
S11,Q10,Evaluation Metrics,Medium,True/False,Accuracy,Accuracy,1,1,43,Correct,"['Student_S11', 'Topic_Evaluation Metrics', 'Difficulty_Medium', 'Correct']"
S11,Q34,Clustering,Easy,True/False,Initial centroids,Initial centroids,0,0,53,Wrong,"['Student_S11', 'Topic_Clustering', 'Difficulty_Easy', 'Wrong']"
S82,Q35,Apriori,Hard,MCQ,Candidate generation,Candidate generation,1,1,31,Correct,"['Student_S82', 'Topic_Apriori', 'Difficulty_Hard', 'Correct']"
S69,Q50,Classification,Medium,True/False,Decision Tree,Decision Tree,1,1,42,Correct,"['Student_S69', 'Topic_Classification', 'Difficulty_Medium', 'Correct']"
S61,Q37,Data Preprocessing,Medium,True/False,Candidate generation,True,0,0,28,Wrong,"['Student_S61', 'Topic_Data Preprocessing', 'Difficulty_Medium', 'Wrong']"
S22,Q3,Apriori,Hard,True/False,Candidate generation,Candidate generation,1,1,13,Correct,"['Student_S22', 'Topic_Apriori', 'Difficulty_Hard', 'Correct']"
S81,Q31,Association Rules,Hard,MCQ,Support and Confidence,Support and Confidence,1,1,52,Correct,"['Student_S81', 'Topic_Association Rules', 'Difficulty_Hard', 'Correct']"
S38,Q52,Classification,Medium,True/False,Decision Tree,Decision Tree,1,1,15,Correct,"['Student_S38', 'Topic_Classification', 'Difficulty_Medium', 'Correct']"
S17,Q33,Clustering,Medium,True/False,Initial centroids,Initial centroids,1,1,18,Correct,"['Student_S17', 'Topic_Clustering', 'Difficulty_Medium', 'Correct']"
S79,Q18,Apriori,Medium,MCQ,Candidate generation,Candidate generation,1,1,57,Correct,"['Student_S79', 'Topic_Apriori', 'Difficulty_Medium', 'Correct']"
S15,Q39,Association Rules,Hard,MCQ,Support and Confidence,Support and Confidence,1,1,52,Correct,"['Student_S15', 'Topic_Association Rules', 'Difficulty_Hard', 'Correct']"
S58,Q24,Association Rules,Medium,MCQ,Support and Confidence,Support and Confidence,1,1,41,Correct,"['Student_S58', 'Topic_Association Rules', 'Difficulty_Medium', 'Correct']"
S24,Q52,Evaluation Metrics,Easy,True/False,Accuracy,Accuracy,1,1,15,Correct,"['Student_S24', 'Topic_Evaluation Metrics', 'Difficulty_Easy', 'Correct']"
S19,Q39,Association Rules,Medium,True/False,Support and Confidence,Support and Confidence,1,1,59,Correct,"['Student_S19', 'Topic_Association Rules', 'Difficulty_Medium', 'Correct']"
S50,Q16,Outlier Detection,Hard,MCQ,Detect anomalies,Detect anomalies,1,1,23,Correct,"['Student_S50', 'Topic_Outlier Detection', 'Difficulty_Hard', 'Correct']"
S74,Q47,Data Preprocessing,Easy,True/False,True,True,1,1,58,Correct,"['Student_S74', 'Topic_Data Preprocessing', 'Difficulty_Easy', 'Correct']"
S15,Q4,Association Rules,Medium,True/False,Detect anomalies,Support and Confidence,0,0,29,Wrong,"['Student_S15', 'Topic_Association Rules', 'Difficulty_Medium', 'Wrong']"
S61,Q48,Evaluation Metrics,Easy,True/False,Accuracy,Accuracy,1,1,53,Correct,"['Student_S61', 'Topic_Evaluation Metrics', 'Difficulty_Easy', 'Correct']"
S91,Q25,Outlier Detection,Medium,MCQ,Detect anomalies,Detect anomalies,1,1,43,Correct,"['Student_S91', 'Topic_Outlier Detection', 'Difficulty_Medium', 'Correct']"
S56,Q1,Apriori,Medium,True/False,True,Candidate generation,0,0,43,Wrong,"['Student_S56', 'Topic_Apriori', 'Difficulty_Medium', 'Wrong']"
S88,Q3,Clustering,Hard,True/False,Initial centroids,Initial centroids,1,1,37,Correct,"['Student_S88', 'Topic_Clustering', 'Difficulty_Hard', 'Correct']"
S79,Q59,Apriori,Medium,True/False,Candidate generation,Candidate generation,0,0,16,Wrong,"['Student_S79', 'Topic_Apriori', 'Difficulty_Medium', 'Wrong']"
S33,Q42,Feature Selection,Medium,MCQ,Uses FP-tree,Reduce dimensionality,0,0,43,Wrong,"['Student_S33', 'Topic_Feature Selection', 'Difficulty_Medium', 'Wrong']"
S44,Q44,Association Rules,Medium,MCQ,Support and Confidence,Support and Confidence,1,1,53,Correct,"['Student_S44', 'Topic_Association Rules', 'Difficulty_Medium', 'Correct']"
S2,Q54,Clustering,Easy,True/False,Initial centroids,Initial centroids,0,0,43,Wrong,"['Student_S2', 'Topic_Clustering', 'Difficulty_Easy', 'Wrong']"
S14,Q44,Outlier Detection,Medium,MCQ,Detect anomalies,Detect anomalies,1,1,56,Correct,"['Student_S14', 'Topic_Outlier Detection', 'Difficulty_Medium', 'Correct']"
S37,Q17,FP-Growth,Easy,MCQ,Uses FP-tree,Uses FP-tree,1,1,49,Correct,"['Student_S37', 'Topic_FP-Growth', 'Difficulty_Easy', 'Correct']"
S12,Q4,FP-Growth,Hard,MCQ,Uses FP-tree,Uses FP-tree,1,1,55,Correct,"['Student_S12', 'Topic_FP-Growth', 'Difficulty_Hard', 'Correct']"
S16,Q6,Association Rules,Medium,MCQ,Initial centroids,Support and Confidence,0,0,54,Wrong,"['Student_S16', 'Topic_Association Rules', 'Difficulty_Medium', 'Wrong']"
S24,Q17,Apriori,Medium,MCQ,Detect anomalies,Candidate generation,0,0,27,Wrong,"['Student_S24', 'Topic_Apriori', 'Difficulty_Medium', 'Wrong']"
S99,Q28,Data Preprocessing,Medium,MCQ,True,True,1,1,59,Correct,"['Student_S99', 'Topic_Data Preprocessing', 'Difficulty_Medium', 'Correct']"
S10,Q18,Classification,Medium,True/False,Decision Tree,Decision Tree,1,1,31,Correct,"['Student_S10', 'Topic_Classification', 'Difficulty_Medium', 'Correct']"
S8,Q17,Apriori,Easy,True/False,Candidate generation,Candidate generation,1,1,14,Correct,"['Student_S8', 'Topic_Apriori', 'Difficulty_Easy', 'Correct']"
S63,Q60,FP-Growth,Hard,True/False,Support and Confidence,Uses FP-tree,0,0,51,Wrong,"['Student_S63', 'Topic_FP-Growth', 'Difficulty_Hard', 'Wrong']"
S63,Q7,Association Rules,Hard,True/False,Support and Confidence,Support and Confidence,1,1,23,Correct,"['Student_S63', 'Topic_Association Rules', 'Difficulty_Hard', 'Correct']"
S79,Q42,Clustering,Medium,True/False,Initial centroids,Initial centroids,1,1,16,Correct,"['Student_S79', 'Topic_Clustering', 'Difficulty_Medium', 'Correct']"
S5,Q5,Clustering,Hard,True/False,Initial centroids,Initial centroids,1,1,59,Correct,"['Student_S5', 'Topic_Clustering', 'Difficulty_Hard', 'Correct']"
S58,Q2,Outlier Detection,Easy,MCQ,Decision Tree,Detect anomalies,0,0,52,Wrong,"['Student_S58', 'Topic_Outlier Detection', 'Difficulty_Easy', 'Wrong']"
S50,Q18,Association Rules,Hard,True/False,Support and Confidence,Support and Confidence,1,1,35,Correct,"['Student_S50', 'Topic_Association Rules', 'Difficulty_Hard', 'Correct']"
S74,Q1,Evaluation Metrics,Hard,True/False,Accuracy,Accuracy,1,1,40,Correct,"['Student_S74', 'Topic_Evaluation Metrics', 'Difficulty_Hard', 'Correct']"
S56,Q26,Clustering,Hard,MCQ,Initial centroids,Initial centroids,1,1,10,Correct,"['Student_S56', 'Topic_Clustering', 'Difficulty_Hard', 'Correct']"
S50,Q45,Outlier Detection,Easy,True/False,True,Detect anomalies,0,0,53,Wrong,"['Student_S50', 'Topic_Outlier Detection', 'Difficulty_Easy', 'Wrong']"
S39,Q26,Classification,Hard,MCQ,Decision Tree,Decision Tree,1,1,33,Correct,"['Student_S39', 'Topic_Classification', 'Difficulty_Hard', 'Correct']"
S69,Q55,Data Preprocessing,Easy,True/False,True,True,1,1,58,Correct,"['Student_S69', 'Topic_Data Preprocessing', 'Difficulty_Easy', 'Correct']"
S99,Q19,FP-Growth,Easy,MCQ,Reduce dimensionality,Uses FP-tree,0,0,52,Wrong,"['Student_S99', 'Topic_FP-Growth', 'Difficulty_Easy', 'Wrong']"
S25,Q20,Feature Selection,Easy,True/False,Reduce dimensionality,Reduce dimensionality,1,1,41,Correct,"['Student_S25', 'Topic_Feature Selection', 'Difficulty_Easy', 'Correct']"
S11,Q57,Outlier Detection,Hard,MCQ,Detect anomalies,Detect anomalies,1,1,18,Correct,"['Student_S11', 'Topic_Outlier Detection', 'Difficulty_Hard', 'Correct']"
S5,Q13,Classification,Hard,MCQ,Detect anomalies,Decision Tree,0,0,34,Wrong,"['Student_S5', 'Topic_Classification', 'Difficulty_Hard', 'Wrong']"
S9,Q51,Evaluation Metrics,Hard,True/False,Detect anomalies,Accuracy,0,0,44,Wrong,"['Student_S9', 'Topic_Evaluation Metrics', 'Difficulty_Hard', 'Wrong']"
S58,Q2,Classification,Medium,MCQ,Decision Tree,Decision Tree,1,1,31,Correct,"['Student_S58', 'Topic_Classification', 'Difficulty_Medium', 'Correct']"
S93,Q3,Feature Selection,Easy,MCQ,Accuracy,Reduce dimensionality,0,0,39,Wrong,"['Student_S93', 'Topic_Feature Selection', 'Difficulty_Easy', 'Wrong']"
S87,Q56,Evaluation Metrics,Easy,MCQ,Accuracy,Accuracy,1,1,14,Correct,"['Student_S87', 'Topic_Evaluation Metrics', 'Difficulty_Easy', 'Correct']"
S5,Q48,Association Rules,Medium,MCQ,Detect anomalies,Support and Confidence,0,0,49,Wrong,"['Student_S5', 'Topic_Association Rules', 'Difficulty_Medium', 'Wrong']"
S6,Q16,Association Rules,Easy,MCQ,Support and Confidence,Support and Confidence,1,1,50,Correct,"['Student_S6', 'Topic_Association Rules', 'Difficulty_Easy', 'Correct']"
